package_id,courier_id,city,zone_id,task_type,origin_lat,origin_lng,destination_lat,destination_lng,assigned_time,accepted_time,pickup_time,completed_time,promised_delivery_time,courier_workload_2h,scenario_source,acceptance_gap_minutes,pickup_gap_minutes,execution_time_minutes,delay_minutes,is_delayed,delay_category,event_sequence_abnormality_score,time_window_violation_score,workload_pressure_score,distance_km,expected_execution_time_minutes,distance_adjusted_execution_ratio,route_execution_instability_score,operational_exception_severity,severity_class,root_cause_label
PKG-100283,CR-132,Chicago,Z2,delivery,41.83342607509719,-87.57624026130111,41.829192194455416,-87.68078272243622,2026-01-26 17:54:00,2026-01-26 18:23:00,2026-01-26 18:45:00,2026-01-26 20:29:00,2026-01-26 23:39:00,6,normal,29.0,22.0,104.0,0.0,False,On Time,0.0,0.0,0.3,8.674402928699953,20.81856702887989,4.99554075243168,1.0,0.14500000000000002,Low,Route execution instability
PKG-100284,CR-104,Dallas,Z1,pickup,32.712412384220855,-96.76090571882654,32.7746504656214,-96.82406385093076,2026-01-05 18:41:00,2026-01-05 18:55:00,2026-01-05 19:19:00,2026-01-05 20:12:00,2026-01-05 22:30:00,4,normal,14.0,24.0,53.0,0.0,False,On Time,0.0,0.0,0.2,9.098679300150506,21.836830320361212,2.4270921751212886,1.0,0.13,Low,Route execution instability
PKG-100285,CR-131,Atlanta,Z3,pickup,33.779953300695624,-84.44361680607135,33.75969790287554,-84.33876803765735,2026-01-31 14:10:00,2026-01-31 14:22:00,2026-01-31 14:52:00,2026-01-31 16:05:00,2026-01-31 19:54:00,5,normal,12.0,30.0,73.0,0.0,False,On Time,0.0,0.0,0.25,9.949844567179515,23.879626961230837,3.0569991783589123,1.0,0.1375,Low,Route execution instability
PKG-100286,CR-117,Dallas,Z2,pickup,32.83716173272127,-96.8029442598279,32.75409865633817,-96.82812451256875,2026-01-18 09:11:00,2026-01-18 09:23:00,2026-01-18 12:04:00,2026-01-18 13:41:00,2026-01-18 12:49:00,5,pickup_delay,12.0,161.0,97.0,52.0,True,Slight Delay,0.0,0.21666666666666667,0.25,9.531360659061683,22.87526558174804,4.24038792701036,1.0,0.24222222222222223,Medium,Pickup/task start delay
PKG-100287,CR-116,Memphis,Z1,delivery,35.20543396366499,-90.02793976088621,35.19952278397309,-90.0363758740364,2026-01-25 17:13:00,2026-01-25 17:40:00,2026-01-25 17:58:00,,2026-01-25 20:52:00,10,event_inconsistency,27.0,18.0,,999.0,True,Severe Delay,1.0,1.0,0.5,1.0097323297323528,2.423357591357647,1.0,0.5,0.875,Critical,Event-data inconsistency
PKG-100288,CR-109,Dallas,Z4,delivery,32.839330006995375,-96.78266387923571,32.833846264661545,-96.85557899848854,2026-01-17 16:05:00,2026-01-17 16:26:00,2026-01-17 16:31:00,2026-01-17 18:40:00,2026-01-17 20:06:00,8,normal,21.0,5.0,129.0,0.0,False,On Time,0.0,0.0,0.4,6.839567622767,16.4149622946408,7.858683905848279,1.0,0.16,Low,Route execution instability
PKG-100289,CR-139,Chicago,Z5,delivery,41.869495271014245,-87.68113677057462,41.94989389305808,-87.60429387088753,2026-01-31 10:47:00,2026-01-31 11:08:00,2026-01-31 11:20:00,2026-01-31 16:16:00,2026-01-31 15:04:00,7,execution_delay,21.0,12.0,296.0,72.0,True,Moderate Delay,0.0,0.3,0.35,10.970729318228711,26.329750363748907,11.242035944538847,1.0,0.2975,Medium,Route execution instability
PKG-100290,CR-114,Memphis,Z3,pickup,35.10694298701621,-90.0220263039985,35.15236163676706,-90.00236632685512,2026-01-13 15:58:00,2026-01-13 17:18:00,2026-01-13 17:30:00,2026-01-13 20:13:00,2026-01-13 18:39:00,6,acceptance_delay,80.0,12.0,163.0,94.0,True,Moderate Delay,0.0,0.39166666666666666,0.3,5.357456971446409,12.857896731471381,12.677034464045446,1.0,0.3343055555555555,Medium,Courier acceptance delay
PKG-100291,CR-133,Dallas,Z3,delivery,32.756965531127065,-96.8164370372709,32.790728611962,-96.73328374119345,2026-01-03 16:16:00,2026-01-03 16:28:00,2026-01-03 16:49:00,2026-01-03 18:25:00,2026-01-03 20:46:00,8,normal,12.0,21.0,96.0,0.0,False,On Time,0.0,0.0,0.4,8.6333772309791,20.72010535434984,4.633181075010625,1.0,0.16,Low,Route execution instability
PKG-100292,CR-122,Atlanta,Z4,delivery,33.749293917515324,-84.44576507086767,33.69549693158864,-84.45566588388141,2026-01-21 12:13:00,2026-01-21 12:23:00,2026-01-21 12:39:00,2026-01-21 14:41:00,2026-01-21 15:43:00,7,normal,10.0,16.0,122.0,0.0,False,On Time,0.0,0.0,0.35,6.051628824230487,14.523909178153168,8.399942364243927,1.0,0.1525,Low,Route execution instability
PKG-100293,CR-114,Atlanta,Z3,delivery,33.74604266390232,-84.3913896571648,33.702712632168286,-84.44220059842199,2026-01-27 14:01:00,2026-01-27 14:10:00,2026-01-27 14:33:00,2026-01-27 16:33:00,2026-01-27 17:42:00,3,normal,9.0,23.0,120.0,0.0,False,On Time,0.0,0.0,0.15,6.730215258940449,16.152516621457078,7.429182882907017,1.0,0.1225,Low,Route execution instability
PKG-100294,CR-140,Newark,Z1,delivery,40.66464592066567,-74.21107845663732,40.68450600633221,-74.09908186616246,2026-01-20 17:40:00,2026-01-20 18:08:00,2026-01-20 18:36:00,2026-01-20 20:45:00,2026-01-20 21:52:00,2,normal,28.0,28.0,129.0,0.0,False,On Time,0.0,0.0,0.1,9.699723706526763,23.27933689566423,5.541394953737974,1.0,0.115,Low,Route execution instability
PKG-100295,CR-113,Atlanta,Z5,pickup,33.807768383838734,-84.44070931456166,33.80185817195269,-84.37186580569421,2026-01-26 17:52:00,2026-01-26 18:21:00,2026-01-26 19:03:00,2026-01-27 00:10:00,2026-01-26 20:53:00,9,execution_delay,29.0,42.0,307.0,197.0,True,Moderate Delay,0.0,0.8208333333333333,0.45,6.394727960211149,15.34734710450676,20.00345713884644,1.0,0.5642361111111112,High,Route execution instability
PKG-100296,CR-121,Atlanta,Z5,delivery,33.70577020594861,-84.40632609876131,33.686371218224245,-84.4356242321459,2026-01-28 16:43:00,2026-01-28 16:52:00,2026-01-28 17:16:00,2026-01-28 18:13:00,2026-01-28 20:28:00,5,normal,9.0,24.0,57.0,0.0,False,On Time,0.0,0.0,0.25,3.464040883411242,8.31369812018698,6.85615464694285,1.0,0.1375,Low,Route execution instability
PKG-100297,CR-139,Newark,Z1,delivery,40.670610394528204,-74.14689718221386,40.80001756091532,-74.1661142421871,2026-01-01 18:41:00,2026-01-01 18:59:00,2026-01-01 19:15:00,2026-01-01 20:05:00,2026-01-02 00:39:00,6,normal,18.0,16.0,50.0,0.0,False,On Time,0.0,0.0,0.3,14.480230291385686,34.75255269932565,1.4387432322624814,0.7193716161312407,0.11693716161312406,Low,No significant delay
PKG-100298,CR-127,Chicago,Z4,pickup,41.854182850204765,-87.58106063377691,41.943357420255595,-87.57584951775466,2026-01-19 09:27:00,2026-01-19 09:47:00,2026-01-19 10:16:00,2026-01-19 11:30:00,2026-01-19 12:48:00,4,normal,20.0,29.0,74.0,0.0,False,On Time,0.0,0.0,0.2,9.925135311470662,23.82032474752959,3.1065907280577507,1.0,0.13,Low,Route execution instability
PKG-100299,CR-138,Newark,Z4,pickup,40.68594336219486,-74.13893618604702,40.78200759716882,-74.15992205667193,2026-01-04 16:00:00,2026-01-04 16:11:00,2026-01-04 16:38:00,2026-01-04 18:03:00,2026-01-04 20:44:00,4,normal,11.0,27.0,85.0,0.0,False,On Time,0.0,0.0,0.2,10.827217580387677,25.985322192930425,3.271077393957621,1.0,0.13,Low,Route execution instability
PKG-100300,CR-106,Chicago,Z4,pickup,41.83990846316216,-87.62402321745925,41.88844723802286,-87.6118990916782,2026-01-22 14:48:00,2026-01-22 15:10:00,2026-01-22 15:40:00,2026-01-22 17:36:00,2026-01-22 19:51:00,3,normal,22.0,30.0,116.0,0.0,False,On Time,0.0,0.0,0.15,5.489853406390716,13.175648175337717,8.804120940109021,1.0,0.1225,Low,Route execution instability
PKG-100301,CR-123,Newark,Z5,pickup,40.69630442327083,-74.20333550613206,40.710797008674376,-74.13952086272462,2026-01-24 10:54:00,2026-01-24 11:36:00,2026-01-24 12:53:00,2026-01-24 16:31:00,2026-01-24 14:21:00,25,workload_pressure,42.0,77.0,218.0,130.0,True,Moderate Delay,0.0,0.5416666666666666,1.0,5.6155273782284585,13.4772657077483,16.175387851459234,1.0,0.5118055555555555,High,Workload pressure
PKG-100302,CR-110,Memphis,Z2,pickup,35.195272979662946,-90.00086340266398,35.167744058724715,-90.01946968852666,2026-01-02 10:24:00,2026-01-02 11:14:00,2026-01-02 13:36:00,2026-01-02 20:22:00,2026-01-02 14:09:00,10,severe_time_window_violation,50.0,142.0,406.0,373.0,True,Severe Delay,0.0,1.0,0.5,3.4970924567459636,8.393021896190312,48.37351850401915,1.0,0.7749999999999999,Critical,Pickup/task start delay
PKG-100303,CR-130,Newark,Z4,delivery,40.665952873019094,-74.21691676086087,40.66850635787133,-74.24635914587438,2026-01-13 14:39:00,2026-01-13 14:58:00,2026-01-13 16:42:00,2026-01-13 18:24:00,2026-01-13 18:30:00,7,pickup_delay,19.0,104.0,102.0,0.0,False,On Time,0.0,0.0,0.35,2.4994139675439557,5.998593522105494,17.003985955060717,1.0,0.1525,Low,Pickup/task start delay
PKG-100304,CR-128,Memphis,Z2,pickup,35.100659439126986,-90.00356648874342,35.15118765606381,-90.01724804278413,2026-01-20 10:43:00,2026-01-20 10:55:00,2026-01-20 11:20:00,2026-01-20 12:05:00,2026-01-20 14:23:00,2,normal,12.0,25.0,45.0,0.0,False,On Time,0.0,0.0,0.1,5.754610615447025,13.811065477072862,3.2582569443829303,1.0,0.115,Low,Route execution instability
PKG-100305,CR-117,Atlanta,Z3,pickup,33.73387215469609,-84.43595033870012,33.671458643599664,-84.35542049209045,2026-01-30 09:35:00,2026-01-30 09:57:00,2026-01-30 10:20:00,2026-01-30 11:49:00,2026-01-30 14:03:00,8,normal,22.0,23.0,89.0,0.0,False,On Time,0.0,0.0,0.4,10.18134112289736,24.43521869495366,3.642283750805152,1.0,0.16,Low,Route execution instability
PKG-100306,CR-117,Chicago,Z5,delivery,41.87086144138541,-87.64516696484696,41.79884423225058,-87.68179443410978,2026-01-17 09:35:00,2026-01-17 09:49:00,2026-01-17 10:04:00,2026-01-17 11:03:00,2026-01-17 14:46:00,4,normal,14.0,15.0,59.0,0.0,False,On Time,0.0,0.0,0.2,8.563615424317888,20.55267701836293,2.8706722704437015,1.0,0.13,Low,Route execution instability
PKG-100307,CR-134,Newark,Z3,pickup,40.8102688729013,-74.16229302339121,40.778894750837416,-74.13120427439253,2026-01-31 15:43:00,2026-01-31 18:13:00,2026-01-31 18:24:00,2026-01-31 20:45:00,2026-01-31 17:57:00,9,acceptance_delay,150.0,11.0,141.0,168.0,True,Moderate Delay,0.0,0.7,0.45,4.361161467365571,10.466787521677372,13.471182032498527,1.0,0.5058333333333334,High,Courier acceptance delay
PKG-100308,CR-104,Atlanta,Z2,delivery,33.79702582301585,-84.4020118444497,33.725495402475005,-84.38229569481645,2026-01-23 12:15:00,2026-01-23 12:32:00,2026-01-23 12:58:00,2026-01-23 15:18:00,2026-01-23 16:42:00,2,normal,17.0,26.0,140.0,0.0,False,On Time,0.0,0.0,0.1,8.159975333280489,19.583940799873176,7.148714420179754,1.0,0.115,Low,Route execution instability
PKG-100309,CR-135,Chicago,Z4,pickup,41.85466606819459,-87.56670939954077,41.84115212519501,-87.55826110254985,2026-01-22 11:31:00,2026-01-22 11:48:00,2026-01-22 12:13:00,2026-01-22 19:56:00,2026-01-22 14:44:00,5,execution_delay,17.0,25.0,463.0,312.0,True,Severe Delay,0.0,1.0,0.25,1.6576332279586155,3.9783197471006773,116.380791246713,1.0,0.6908333333333333,High,Route execution instability
PKG-100310,CR-114,Chicago,Z2,pickup,41.82305929095619,-87.69272971358313,41.94533010072528,-87.60167006001976,2026-01-22 15:39:00,2026-01-22 16:01:00,2026-01-22 16:07:00,2026-01-22 17:53:00,2026-01-22 20:14:00,6,normal,22.0,6.0,106.0,0.0,False,On Time,0.0,0.0,0.3,15.545872551077395,37.310094122585745,2.8410542104698866,1.0,0.14500000000000002,Low,Route execution instability
PKG-100311,CR-120,Atlanta,Z5,pickup,33.74752885625705,-84.3104968507716,33.815561092747615,-84.4231573402907,2026-01-08 17:08:00,2026-01-08 17:38:00,2026-01-08 17:56:00,2026-01-08 19:42:00,2026-01-08 22:26:00,2,normal,30.0,18.0,106.0,0.0,False,On Time,0.0,0.0,0.1,12.870158423763176,30.88838021703162,3.4317111889717156,1.0,0.115,Low,Route execution instability
PKG-100312,CR-132,Dallas,Z4,delivery,32.76985136549056,-96.85774109113426,32.77961282231816,-96.82649579752777,2026-01-01 08:43:00,2026-01-01 09:06:00,2026-01-01 09:14:00,2026-01-01 10:40:00,2026-01-01 13:15:00,6,normal,23.0,8.0,86.0,0.0,False,On Time,0.0,0.0,0.3,3.1163608076622826,7.479265938389478,11.498454622208355,1.0,0.14500000000000002,Low,Route execution instability
PKG-100313,CR-116,Chicago,Z5,pickup,41.83604226440121,-87.63438474164185,41.89619344690215,-87.6512521358205,2026-01-16 14:13:00,2026-01-16 14:42:00,2026-01-16 14:58:00,2026-01-16 16:29:00,2026-01-16 18:55:00,4,normal,29.0,16.0,91.0,0.0,False,On Time,0.0,0.0,0.2,6.8327901240472695,16.398696297713446,5.549221617860476,1.0,0.13,Low,Route execution instability
PKG-100314,CR-128,Chicago,Z5,delivery,41.95478359229075,-87.60003809405737,41.928370506262624,-87.59446952649361,2026-01-26 11:35:00,2026-01-26 11:52:00,2026-01-26 12:03:00,2026-01-26 13:06:00,2026-01-26 15:13:00,5,normal,17.0,11.0,63.0,0.0,False,On Time,0.0,0.0,0.25,2.972895060716589,7.134948145719814,8.829776855181924,1.0,0.1375,Low,Route execution instability
PKG-100315,CR-100,Chicago,Z4,pickup,41.8196154695458,-87.56687673448397,41.89900431751848,-87.62436278595858,2026-01-11 15:19:00,2026-01-11 15:42:00,2026-01-11 15:48:00,2026-01-11 17:23:00,2026-01-11 18:44:00,7,normal,23.0,6.0,95.0,0.0,False,On Time,0.0,0.0,0.35,10.029569095583648,24.070965829400755,3.9466634065827604,1.0,0.1525,Low,Route execution instability
PKG-100316,CR-110,Memphis,Z2,pickup,35.145746307896346,-90.02822204602207,35.14147677105021,-90.07545495383768,2026-01-12 13:35:00,2026-01-12 16:33:00,2026-01-12 16:59:00,2026-01-12 19:03:00,2026-01-12 15:37:00,11,acceptance_delay,178.0,26.0,124.0,206.0,True,Moderate Delay,0.0,0.8583333333333333,0.55,4.320831987625307,10.369996770300737,11.957573637354557,1.0,0.5973611111111111,High,Courier acceptance delay
PKG-100317,CR-107,Dallas,Z5,delivery,32.788996601028316,-96.77302152270182,32.782850120704815,-96.72030029871426,2026-01-10 13:20:00,2026-01-10 13:45:00,2026-01-10 14:23:00,2026-01-10 22:10:00,2026-01-10 16:10:00,7,execution_delay,25.0,38.0,467.0,360.0,True,Severe Delay,0.0,1.0,0.35,4.975624809922149,11.941499543813157,39.10731632041563,1.0,0.7525,Critical,Route execution instability
PKG-100318,CR-139,Dallas,Z4,delivery,32.83562122407862,-96.77450709556614,32.845270666715365,-96.80950936194506,2026-01-20 17:25:00,2026-01-20 18:04:00,2026-01-20 18:39:00,2026-01-20 22:00:00,2026-01-20 20:38:00,16,workload_pressure,39.0,35.0,201.0,82.0,True,Moderate Delay,0.0,0.3416666666666667,0.8,3.441590626615353,8.259817503876848,24.334678085279506,1.0,0.3851388888888889,Medium,Workload pressure
PKG-100319,CR-120,Dallas,Z3,pickup,32.79356159568386,-96.8137271479711,32.83873068905461,-96.7520441540923,2026-01-31 13:47:00,2026-01-31 14:11:00,2026-01-31 17:26:00,2026-01-31 19:07:00,2026-01-31 16:40:00,10,pickup_delay,24.0,195.0,101.0,147.0,True,Moderate Delay,0.0,0.6125,0.5,7.645453038824698,18.349087293179277,5.504360973722313,1.0,0.4710416666666667,Medium,Pickup/task start delay
PKG-100320,CR-101,Chicago,Z2,pickup,41.94856997397408,-87.59768849145205,41.81091035806009,-87.68309432559366,2026-01-04 09:04:00,2026-01-04 09:29:00,2026-01-04 09:56:00,,2026-01-04 11:37:00,9,event_inconsistency,25.0,27.0,,999.0,True,Severe Delay,1.0,1.0,0.45,16.861231178016784,40.46695482724028,1.0,0.5,0.8675,Critical,Event-data inconsistency
PKG-100321,CR-133,Memphis,Z1,pickup,35.168396347469425,-90.11551019733568,35.21855433283505,-90.06662460671738,2026-01-08 11:47:00,2026-01-08 12:12:00,2026-01-08 12:21:00,2026-01-08 13:22:00,2026-01-08 17:01:00,8,normal,25.0,9.0,61.0,0.0,False,On Time,0.0,0.0,0.4,7.130197517416071,17.11247404179857,3.5646511340793086,1.0,0.16,Low,Route execution instability
PKG-100322,CR-110,Memphis,Z1,pickup,35.20715901078615,-90.07696778933497,35.14568475850486,-89.97300295272959,2026-01-18 12:35:00,2026-01-18 13:02:00,2026-01-18 13:24:00,2026-01-18 14:31:00,2026-01-18 18:06:00,6,normal,27.0,22.0,67.0,0.0,False,On Time,0.0,0.0,0.3,11.662492691730142,27.98998246015234,2.3937135400275396,1.0,0.14500000000000002,Low,Route execution instability
PKG-100323,CR-129,Newark,Z4,pickup,40.80112770427128,-74.17533573076764,40.692040551143535,-74.23807135638968,2026-01-10 13:26:00,2026-01-10 13:40:00,2026-01-10 13:45:00,2026-01-10 14:30:00,2026-01-10 18:39:00,8,normal,14.0,5.0,45.0,0.0,False,On Time,0.0,0.0,0.4,13.231255842890832,31.755014022938,1.4170990435555968,0.7085495217777984,0.13085495217777984,Low,No significant delay
PKG-100324,CR-108,Dallas,Z3,pickup,32.78231582208671,-96.7669568057989,32.77540906465883,-96.75612436786048,2026-01-10 08:49:00,2026-01-10 09:03:00,2026-01-10 09:27:00,2026-01-10 10:41:00,2026-01-10 11:50:00,6,normal,14.0,24.0,74.0,0.0,False,On Time,0.0,0.0,0.3,1.2709865190903662,3.0503676458168787,24.259370866813345,1.0,0.14500000000000002,Low,Route execution instability
PKG-100325,CR-123,Chicago,Z4,pickup,41.861260332739235,-87.68367688074716,41.91603885665654,-87.64744427682349,2026-01-13 11:16:00,2026-01-13 11:41:00,2026-01-13 11:53:00,2026-01-13 13:44:00,2026-01-13 16:52:00,8,normal,25.0,12.0,111.0,0.0,False,On Time,0.0,0.0,0.4,6.789483077156801,16.29475938517632,6.81200607975709,1.0,0.16,Low,Route execution instability
PKG-100326,CR-117,Dallas,Z5,pickup,32.762764620242116,-96.74044287625735,32.72588514864042,-96.83066475211339,2026-01-21 15:39:00,2026-01-21 18:23:00,2026-01-21 19:04:00,2026-01-21 20:48:00,2026-01-21 18:20:00,5,acceptance_delay,164.0,41.0,104.0,148.0,True,Moderate Delay,0.0,0.6166666666666667,0.25,9.381729191839918,22.516150060415804,4.618906861117244,1.0,0.4355555555555555,Medium,Courier acceptance delay
PKG-100327,CR-109,Memphis,Z5,delivery,35.099250015702644,-90.11263624181495,35.112571221262264,-90.0145686492462,2026-01-24 08:14:00,2026-01-24 08:19:00,2026-01-24 08:39:00,2026-01-24 09:51:00,2026-01-24 12:41:00,5,normal,5.0,20.0,72.0,0.0,False,On Time,0.0,0.0,0.25,9.0431019102374,21.70344458456976,3.3174457501178862,1.0,0.1375,Low,Route execution instability
PKG-100328,CR-119,Atlanta,Z3,pickup,33.78050956844262,-84.46292206057281,33.681835695557055,-84.34790886693997,2026-01-05 08:17:00,2026-01-05 08:29:00,2026-01-05 09:13:00,2026-01-05 15:13:00,2026-01-05 11:20:00,5,execution_delay,12.0,44.0,360.0,233.0,True,Moderate Delay,0.0,0.9708333333333333,0.25,15.280964353616229,36.67431444867895,9.816134409377286,1.0,0.606736111111111,High,Route execution instability
PKG-100329,CR-116,Atlanta,Z1,delivery,33.82493576046008,-84.35365079659348,33.73056766387371,-84.31200444574003,2026-01-08 08:12:00,2026-01-08 11:05:00,2026-01-08 11:21:00,2026-01-08 13:47:00,2026-01-08 11:37:00,8,acceptance_delay,173.0,16.0,146.0,130.0,True,Moderate Delay,0.0,0.5416666666666666,0.4,11.176963468697183,26.82471232487324,5.442742432120003,1.0,0.42180555555555554,Medium,Courier acceptance delay
PKG-100330,CR-130,Atlanta,Z3,pickup,33.69437782982489,-84.3514820675347,33.78815593259027,-84.3800672088612,2026-01-04 12:30:00,2026-01-04 12:46:00,2026-01-04 15:48:00,2026-01-04 17:14:00,2026-01-04 16:50:00,9,pickup_delay,16.0,182.0,86.0,24.0,True,Slight Delay,0.0,0.1,0.45,10.757412226933639,25.81778934464073,3.3310365520451475,1.0,0.21583333333333335,Low,Pickup/task start delay
PKG-100331,CR-113,Memphis,Z2,pickup,35.12142215802082,-90.10222234297468,35.113676007014156,-90.1098560652783,2026-01-26 11:00:00,2026-01-26 13:04:00,2026-01-26 15:24:00,2026-01-27 03:17:00,2026-01-26 14:00:00,17,severe_time_window_violation,124.0,140.0,713.0,797.0,True,Severe Delay,0.0,1.0,0.85,1.1063346298293983,2.655203111590556,268.52936292805447,1.0,0.8275,Critical,Courier acceptance delay
PKG-100332,CR-109,Dallas,Z1,delivery,32.72193175299158,-96.86237575163132,32.79568317735007,-96.72806419447701,2026-01-25 18:03:00,2026-01-25 18:28:00,2026-01-25 18:37:00,2026-01-25 20:51:00,2026-01-25 23:20:00,8,normal,25.0,9.0,134.0,0.0,False,On Time,0.0,0.0,0.4,14.999775029370227,35.999460070488546,3.722278049104682,1.0,0.16,Low,Route execution instability
PKG-100333,CR-106,Chicago,Z4,delivery,41.848778329445935,-87.62046392923766,41.90124335674846,-87.65422916178045,2026-01-29 15:46:00,2026-01-29 16:13:00,2026-01-29 16:30:00,2026-01-29 18:00:00,2026-01-29 19:20:00,4,normal,27.0,17.0,90.0,0.0,False,On Time,0.0,0.0,0.2,6.469101849326397,15.525844438383354,5.796786149518534,1.0,0.13,Low,Route execution instability
PKG-100334,CR-102,Atlanta,Z4,pickup,33.755837452288915,-84.38958528066901,33.759672277434625,-84.38102071291488,2026-01-11 15:17:00,2026-01-11 16:30:00,2026-01-11 17:58:00,2026-01-11 21:19:00,2026-01-11 17:55:00,21,workload_pressure,73.0,88.0,201.0,204.0,True,Moderate Delay,0.0,0.85,1.0,0.8992905397598098,2.1582972954235435,93.12896811120538,1.0,0.6608333333333333,High,Workload pressure
PKG-100335,CR-109,Atlanta,Z3,pickup,33.75565695234193,-84.39534736323272,33.793146865174805,-84.38704676272984,2026-01-24 10:56:00,2026-01-24 11:12:00,2026-01-24 11:41:00,2026-01-24 13:45:00,2026-01-24 14:57:00,4,normal,16.0,29.0,124.0,0.0,False,On Time,0.0,0.0,0.2,4.2387002384922035,10.172880572381288,12.189271182112563,1.0,0.13,Low,Route execution instability
PKG-100336,CR-104,Newark,Z4,delivery,40.73955116300967,-74.17279213446886,40.74393484915988,-74.15431372122391,2026-01-11 14:41:00,2026-01-11 14:49:00,2026-01-11 15:10:00,2026-01-11 17:19:00,2026-01-11 17:58:00,2,normal,8.0,21.0,129.0,0.0,False,On Time,0.0,0.0,0.1,1.631294903976898,3.915107769544555,32.9492845646511,1.0,0.115,Low,Route execution instability
PKG-100337,CR-108,Chicago,Z1,delivery,41.81522882695839,-87.6791413375631,41.803190743984004,-87.60711973309958,2026-01-13 18:31:00,2026-01-13 21:15:00,2026-01-13 21:41:00,2026-01-13 23:07:00,2026-01-13 21:17:00,8,acceptance_delay,164.0,26.0,86.0,110.0,True,Moderate Delay,0.0,0.4583333333333333,0.4,6.117482930581418,14.681959033395403,5.857528944494768,1.0,0.3815277777777778,Medium,Courier acceptance delay
